"FBCP1_4.no","FBCP1_4.si","FBCP1_6.indígena?","FBCP1_6.mestizo/a?","FBCP1_7.casado","FBCP1_7.divorciado","FBCP1_7.separado","FBCP1_7.soltero","FBCP1_7.unión libre","FBCH_17.no","FBCH_17.si","FSCCN_23.hombre","FSCCN_23.mujer","FBCH_1.carretera/ calle pavimentada o adoquinada","FBCH_1.empedrado","FBCH_1.lastrado/ calle de tierra","FBCH_1.sendero","FBCH_2.casa o villa","FBCH_2.departamento","FBCH_2.mediagua","FBCH_2.rancho","FBCH_3.asbesto(eternit)?","FBCH_3.hormigón/losa/cemento?","FBCH_3.teja?","FBCH_3.zinc?","FBCH_4.asbesto/cemento (fibrolit)?","FBCH_4.hormigón/bloque/ladrillo?","FBCH_4.madera?","FBCH_5.cemento/ladrillo?","FBCH_5.cerámica/baldosa/vinyl?","FBCH_5.duela/ parquet/ tabloncillo/ tablón tratado/ piso flotante ?","FBCH_5.tabla/tablón no tratado?","FBCH_6.otra fuente por tubería?","FBCH_6.pozo?","FBCH_6.red pública?","FBCH_6.río/ vertiente/ acequia?","FBCH_7.no recibe agua por tubería, sino por otros medios?","FBCH_7.por tubería dentro de la vivienda?","FBCH_7.por tubería fuera de la vivienda pero dentro del edificio, lote o terreno?","FBCH_8.excusado y alcantarillado?","FBCH_8.excusado y pozo ciego?","FBCH_8.excusado y pozo séptico?","FBCH_8.no tiene?","FBCH_10.la queman?","FBCH_10.servicio municipal ?","FBCH_11","FBCH_12","FBCH_13.la beben tal como llega al hogar?","FBCH_13.la hierven?","FBCH_14.gas?","FBCH_14.leña/carbón?","FBCH_15.no","FBCH_15.si","FBCH_16.no","FBCH_16.si","FBCH_18.cedida?","FBCH_18.en arriendo?","FBCH_18.propia y la está pagando?","FBCH_18.propia y totalmente pagada ?","FBCP1_1","FBCP1_5","FBCP1_8.Educación Básica","FBCP1_8.Educación Media/Bachillerato","FBCP1_8.Superior","FIPA_4.no","FIPA_4.si","FIPA_5.entre una hora y menos de 24 horas?","FIPA_5.inmediatamente después de nacido (después del parto)?","FIPA_5.más de un día?","FIPA_5.menos de una hora?","FIPA_6.no","FIPA_6.si","FIPA_11.no","FIPA_11.si","FIPA_12.no","FIPA_12.si","FIPA_13.no","FIPA_13.si","FIPA_14","FIPA_15.no","FIPA_15.si","FIPA_17.no","FIPA_17.si","FIPA_19.no","FIPA_19.no sabe / no responde","FIPA_19.si","FIPA_20.no","FIPA_20.si","FIPA_21","FIPA_22.no","FIPA_22.si","FIPA_24.no","FIPA_24.no sabe / no responde","FIPA_24.si","FIPA_26.no","FIPA_26.si","FIPA_28.no","FIPA_28.no sabe / no responde","FIPA_28.si","FIPA_32.no","FIPA_32.si","FIPA_33.no","FIPA_33.no sabe / no responde","FIPA_33.si","FIPA_34.no","FIPA_34.si","FIPA_35.no","FIPA_35.si","FIPA_36.no","FIPA_36.no sabe / no responde","FIPA_36.si","FBCP1_3.no quería más hijos?","FBCP1_3.quería esperar mas tiempo ?","FBCP1_3.tener ese hijo?","FSCE_2.clínica/consultorio privado","FSCE_2.establecimientos de salud del msp","FSCE_2.hospital/clínica/dispensario del iess","FSCE_3","FSCE_4","FSCE_5.no","FSCE_5.si","FSCE_6.clínica/consultorio privado","FSCE_6.en casa","FSCE_6.establecimientos de salud del msp","FSCE_6.hospital/clínica/dispensario del iess","FSCE_7.médico","FSCE_7.obstetriz","FSCE_8.césaria","FSCE_8.normal (vaginal)","FSCE_9.a tiempo","FSCE_9.prematuro","FSCE_10.no","FSCE_10.si","FSCE_11","FSCE_12","FSCE_13","FSCE_14.clínica/consultorio privado","FSCE_14.consejo provincial/unidad municipal de salud","FSCE_14.establecimientos de salud del msp","FSCN_2.gramos","FSCN_2.kilos-gramos","FSCN_2.libras-onzas","FSCN_2.no sabe","FSCN_5.igual","FSCN_5.más grande","FSCN_5.pequeño","FSCN_6.no","FSCN_6.si","FSCN_6.si le entregaron pero se perdio","FSCN_7.no","FSCN_7.si","FSCN_9.no","FSCN_9.si","FSCN_11.no","FSCN_11.si","FSCN_13.no","FSCN_13.si","FSCCN_2","FSCCN_3","FSCCN_4","FSCCN_5.¿estaba enfermo?","FSCCN_5.¿para control niño sano?","FSCCN_6.clínica/consultorio privado","FSCCN_6.establecimientos de salud del msp","FSCCN_6.hospital/clínica/dispensario del iess","FSCCN_8","FSCCN_9","FSCCN_10","FSCCN_11","FSCCN_12","FSCCN_13","FSCCN_14","FSCCN_15","FSCCN_16","FSCCN_17","FSCCN_18","FSCCN_19","FSCCN_21.0-11","FSCCN_21.12-18","FSCCN_21.19-23","FSCCN_21.24-30","FSCCN_21.31-35","FSCCN_22","FIPA_1","FIPA_2","FIPA_3","FIEI_1.no","FIEI_1.si","FIEI_4.no","FIEI_4.si","dcronica"
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,-1.51744299049352,-1.82882292495323,1,0,1,0,1,0,1,0,1,0,0,0,-1.52357961167801,-0.183679461694548,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0.141202642182504,0,0,1,0,0,1,0,1,0,-0.209008577356337,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,-0.884870047759827,-1.09657942437432,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1.39703126373786,0.300989365677417,-0.646598419249562,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0.334701123982428,-0.183682721675744,-0.167045671757598,0,1,0,1,0,-0.441380226278662,0.274809270739391,0.128964906501123,-0.700210446763576,-0.89955074020122,0.129260666246221,0.00903842846171939,0.130191166971035,-0.708538740335057,-0.888498542180652,0.129854237642003,-0.700372848667732,0,0,1,0,0,0.0282878612180418,-0.915915826367073,-0.678091037795541,-0.934297789864787,0,1,0,1,"0"
1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,-0.780091619999308,-0.943689967825466,0,1,1,0,1,0,1,0,0,0,0,1,-0.305402870902804,-0.183679461694548,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,4.79842132077216,1,0,1,0,1,0,0,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,-0.695002124334021,0.322569329163216,0,1,0,0,1,0,1,0,0,1,1,0,0,1,2.67441682142446,-1.00888249066132,-0.646598419249562,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,-0.0179611489462222,-0.183682721675744,-0.167045671757598,0,1,0,1,0,-1.22314798996481,-1.28057102494381,-1.4149439148973,-1.39285854339679,-1.41498240624381,-1.41126448864443,-1.39564437224228,-1.42508685970145,-1.40635885573984,-1.40095733515768,-1.42244200456965,-1.39469069162194,0,0,0,0,0,2.95356938167197,-0.915915826367073,-0.803764782945697,-0.903702722473547,1,0,1,0,"0"
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,1,0,0,0,0,1,0.236009013886177,1.93552517878985,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,0.692350715432528,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.0644695693692023,-0.38700504760555,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0.119645706051255,1.61086122201615,-0.646598419249562,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,1,0,0,0.182250046505091,-0.915915826367073,-0.992275400670931,-0.903702722473547,0,1,1,0,"0"
1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.780091619999308,-0.943689967825466,1,0,1,0,1,0,1,0,0,1,0,0,0.371361985083422,-0.183679461694548,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0.619589330537388,1,0,1,0,0,1,0,1,0,0.25091521784884,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1.01380918649823,0.322569329163216,0,1,0,0,1,0,0,1,0,1,1,0,0,1,-0.519047072792045,0.300989365677417,-0.646598419249562,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,1,0,0,0,0,-1.0494474357913,1.08361572267821,1.08134139430664,1.08497665795706,0,1,1,0,"0"
1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.694611120989116,0.826575946430056,0,1,1,0,1,0,1,0,1,0,0,0,0.236009013886177,0.522722085133584,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0.768406866115702,1,0,1,0,0,0,1,1,0,-0.540311920479641,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,-0.695002124334021,0.677356517547599,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.192502420940606,0.546809143425889,0.0937175234793709,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,0.34592219927198,0.601444583005144,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,0,1,0,0,0,-0.587560879930155,-0.915915826367073,-0.992275400670931,-0.903702722473547,0,1,1,0,"0"
1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.780091619999308,-0.943689967825466,1,0,1,0,1,0,1,0,1,0,0,0,0.912773869872403,-0.183679461694548,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1.44007594189178,0,1,1,0,0,0,1,0,1,-0.934141010040384,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0.0644695693692023,-1.09657942437432,0,1,0,0,0,1,0,1,1,0,1,0,1,0,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,0.545370480427952,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,1.21073840528543,1.10463664057417,0.129260666246221,1.21036336879012,0.130191166971035,1.21667920937313,1.10412921764945,0.129854237642003,1.21518267137159,0,0,1,0,0,0.0282878612180418,-0.915915826367073,-0.835183219233236,-0.934297789864787,0,1,1,0,"0"
1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,-0.0427402495050958,0.826575946430056,1,0,1,0,1,0,1,0,0,0,0,1,1.58953872585863,-0.890081008522681,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,0,1,0,0,1,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0644695693692023,-0.38700504760555,0,1,0,0,0,1,0,1,1,0,0,1,1,0,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,1.34325848766937,0.274809270739391,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,0,1,0,0,0,-0.51057978728663,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"1"
1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,0,0,1,0,1,0,0,1,0,0,-1.25287366928352,-0.890081008522681,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,-0.574931285436451,1,0,1,0,0,0,1,1,0,-0.934141010040384,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,-1.07473797118563,0.322569329163216,1,0,0,0,0,1,1,0,0,1,1,0,1,0,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0.334701123982428,-0.183682721675744,-0.167045671757598,0,1,0,1,0,-0.84444692085117,-0.880569210745915,-1.01789225413659,-1.18968880739489,-0.154137481759158,-1.0150830155449,-1.19228651186668,0.130191166971035,-1.20167204679206,-1.39889847684362,-1.02323332565007,-1.19103118033462,0,0,0,0,1,1.02904206558386,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,0,1,"0"
0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,0,0,0,1,0.100656042688932,-0.183679461694548,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,-0.574931285436451,1,0,1,0,0,0,1,0,1,0.692350715432528,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0.823941263072426,-0.38700504760555,0,1,0,1,0,0,0,0,0,1,1,0,1,0,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,0,1,0,0,0,-0.202655416712532,-0.915915826367073,-0.929438528095853,-0.903702722473547,1,0,1,0,"0"
1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,0,0,0,1,-0.0346969285083136,-0.183679461694548,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,-1.24660036121253,0,0,1,0,1,0,0,1,0,-0.934141010040384,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,-1.26460589461144,0.322569329163216,0,1,1,0,0,0,0,1,1,0,1,0,1,0,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.135515239922439,0.0535315512669601,-0.167045671757598,1,0,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,0.0105247989452684,-0.154137481759158,1.27360434803735,0.00903842846171939,1.28549368027375,0.00750358129053493,-0.147384629597085,1.28294180093407,0.0120757455184877,1,0,0,0,0,-1.43435289900892,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"1"
0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0.694611120989116,0.826575946430056,1,0,1,0,1,0,1,0,0,0,0,1,-2.06499149646699,-0.183679461694548,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1.44007594189178,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,2.34288465047887,-1.09657942437432,0,1,0,0,1,0,0,1,1,0,1,0,1,0,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,0,0,1,0.875079880296812,-0.915915826367073,-0.992275400670931,-0.903702722473547,1,0,1,0,"0"
1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,1,0,0,0,0,1,-0.440755842100049,-0.890081008522681,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,2.11174501766786,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,-0.695002124334021,-0.741792235989933,0,1,1,0,0,0,1,0,1,0,1,0,1,0,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.253069330898656,0.0535315512669601,-0.167045671757598,0,1,0,1,0,-0.84444692085117,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,0,0,1,0,0.259231139148615,1.41687098085243,1.42694419346957,1.4215223992607,1,0,1,0,"0"
0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.780091619999308,-0.943689967825466,0,1,1,0,1,0,1,0,1,0,0,0,-1.11752069808628,-0.183679461694548,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,-1.24660036121253,0,0,1,0,1,0,0,1,0,-0.934141010040384,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,-0.695002124334021,-0.741792235989933,0,1,0,0,0,0,1,0,1,0,0,1,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,-0.154137481759158,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,-0.147384629597085,1.28294180093407,1.21518267137159,1,0,0,0,0,-1.20340962107835,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,1,0,0,0,0,1,-0.846814755691785,-0.183679461694548,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0.0967377903396252,1,0,0,1,1,0,0,1,0,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,-0.315266277482409,0.322569329163216,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0.119645706051255,1.61086122201615,-0.646598419249562,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.135515239922439,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,-0.154137481759158,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,-0.147384629597085,1.28294180093407,1.21518267137159,1,0,0,0,0,-1.28039071372188,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1.43196249148333,1.71170890355782,1,0,1,0,1,0,1,0,0,0,0,1,-1.25287366928352,-0.890081008522681,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0.0967377903396252,1,0,1,0,0,0,1,0,1,0.692350715432528,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,-0.695002124334021,0.677356517547599,0,1,0,0,1,0,0,1,0,1,1,0,0,1,-0.519047072792045,1.61086122201615,-0.646598419249562,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,-0.253069330898656,-0.183682721675744,-0.0483096463933397,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,1,0,0,0,0,-0.895485250504253,1.08361572267821,1.08134139430664,1.08497665795706,0,0,1,0,"0"
1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,-0.780091619999308,-0.943689967825466,1,0,1,0,1,0,1,0,0,0,0,1,-0.305402870902804,-0.890081008522681,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0.0967377903396252,1,0,0,1,0,0,1,0,1,0.692350715432528,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,-0.695002124334021,0.322569329163216,0,1,0,0,1,0,1,0,1,0,0,1,1,0,-0.519047072792045,-1.00888249066132,0.384352400674838,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,-1.93829962511144,-2.03594769223122,-1.01789225413659,-1.18968880739489,-1.41291160409249,-1.0150830155449,-1.19228651186668,-1.02511134633168,-1.20167204679206,-1.39889847684362,-1.02323332565007,-1.19103118033462,0,0,0,0,1,1.10602315822739,-0.915915826367073,-0.646672601508002,-0.934297789864787,1,0,1,0,"1"
1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1.43196249148333,1.71170890355782,1,0,1,0,1,0,1,0,0,0,0,1,-0.305402870902804,-0.183679461694548,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-1.24660036121253,1,0,1,0,0,0,1,0,1,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,-0.695002124334021,-0.032217859221167,0,1,0,0,1,0,0,1,0,1,1,0,0,1,-0.519047072792045,0.300989365677417,-0.646598419249562,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,-0.253069330898656,-0.0650755852043919,-0.167045671757598,0,1,0,1,0,1.34325848766937,1.4301877522247,1.27582206713883,1.21073840528543,1.10463664057417,1.27360434803735,1.21036336879012,1.28549368027375,1.21667920937313,1.10412921764945,1.28294180093407,1.21518267137159,1,0,0,0,0,-1.12642852843483,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"0"
1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.0427402495050958,-0.0585570106977051,1,0,1,0,1,0,1,0,0,0,0,1,-0.71146178449454,-0.183679461694548,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1.44007594189178,1,0,1,0,0,0,1,0,1,2.31884244090544,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0.823941263072426,0.322569329163216,0,1,1,0,0,0,0,1,1,0,1,0,0,1,-0.519047072792045,-1.00888249066132,0.384352400674838,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0.334701123982428,-0.183682721675744,-0.167045671757598,0,1,0,1,0,0.249405783409102,0.274809270739391,0.128964906501123,0.0105247989452684,-0.154137481759158,0.129260666246221,0.00903842846171939,0.130191166971035,0.00750358129053493,-0.147384629597085,0.129854237642003,0.0120757455184877,0,1,0,0,0,-0.202655416712532,1.08361572267821,1.08134139430664,1.08497665795706,1,0,0,1,"0"
0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,-0.0427402495050958,-0.0585570106977051,0,1,1,0,1,0,1,0,1,0,0,0,0.777420898675158,-0.183679461694548,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,-0.574931285436451,0,1,1,0,1,0,0,1,0,-0.934141010040384,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1.58341295677565,-0.741792235989933,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0.119645706051255,0.300989365677417,-0.646598419249562,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0.452255214958644,0.172138687738312,-0.167045671757598,0,1,1,0,0,1.34325848766937,1.4301877522247,1.27582206713883,0.0105247989452684,-0.154137481759158,1.27360434803735,0.00903842846171939,1.28549368027375,0.00750358129053493,-0.147384629597085,1.28294180093407,0.0120757455184877,1,0,0,0,0,-1.43435289900892,1.08361572267821,1.08134139430664,1.08497665795706,1,0,1,0,"0"
